Date,Latitude,Longitude,Wind_Speed,Wave_Height,Temperature,Visibility,Pressure,Ocean_Current
2026-04-22,32.0187,122.5025,21.8,2.87,15.5,10.1,995.3,0.38
2026-04-22,28.6411,120.78,25.4,1.93,18.5,8.9,1011.6,2.24
2026-04-22,23.4424,114.9048,12.6,2.19,17.1,10.9,1007.6,1.85
2026-04-22,37.3169,129.9247,16.3,2.16,15.0,11.7,1020.0,1.94
2026-04-22,19.5285,112.3607,23.7,1.26,21.7,10.2,1000.5,1.01
2026-04-22,37.5697,142.3111,29.2,2.64,13.1,7.6,995.6,1.72
2026-04-22,35.0592,142.4727,24.0,2.3,12.7,7.1,1014.4,2.22
2026-04-22,1.7945,98.9193,9.8,2.27,29.3,8.8,1003.5,1.98
2026-04-22,1.6119,101.1524,18.7,2.4,27.7,13.2,1009.1,1.35
2026-04-22,19.7176,121.9394,23.6,1.97,20.5,9.4,999.2,1.38
2026-04-22,-33.464,151.9403,15.2,2.58,16.1,11.2,1011.2,1.43
2026-04-22,-37.6934,145.7748,15.0,2.54,14.1,12.1,1018.4,0.36
2026-04-22,16.1337,74.7686,17.4,1.78,23.1,11.6,1021.9,0.25
2026-04-22,13.6509,78.0297,25.9,1.33,24.2,13.1,1005.8,2.07
2026-04-23,2.0766,104.3158,22.4,1.16,25.3,14.8,1011.6,0.21
2026-04-23,33.8921,123.8576,18.8,1.79,13.1,10.7,1005.1,0.89
2026-04-23,32.6123,121.3074,20.1,2.73,16.0,8.1,1003.9,1.52
2026-04-23,24.2475,111.6373,22.7,2.76,18.8,9.2,1013.3,1.5
2026-04-23,37.8194,128.6901,16.1,1.88,15.1,9.7,1012.6,1.19
2026-04-23,24.1863,116.4592,26.8,1.79,19.5,9.1,999.0,2.01
2026-04-23,34.7559,138.4122,20.9,2.99,13.8,13.2,998.8,2.06
2026-04-23,33.2929,141.7054,18.7,2.95,15.9,7.1,1017.0,0.34
2026-04-23,2.3958,103.952,23.6,1.55,28.9,10.7,1001.3,0.5
2026-04-23,3.4477,103.369,11.5,1.15,26.9,9.6,1016.6,1.93
2026-04-23,19.6576,117.8352,19.5,2.84,21.6,8.5,1015.7,1.78
2026-04-23,-35.4266,149.0268,19.9,2.25,16.0,14.4,1018.8,1.02
2026-04-23,-37.9248,142.3166,19.0,2.6,14.0,14.6,997.7,1.46
2026-04-23,21.7982,73.614,25.3,2.79,18.0,13.5,997.6,0.61
2026-04-23,10.5679,82.5514,22.1,1.42,25.2,13.4,996.6,1.45
2026-04-24,-0.5121,101.0489,9.3,1.54,27.1,7.1,1023.7,0.76
2026-04-24,32.4344,124.4015,13.8,2.38,16.5,11.5,1004.8,0.84
2026-04-24,31.7327,119.3891,21.9,2.3,16.0,11.6,1021.0,1.11
2026-04-24,20.3321,112.6004,27.0,2.55,19.7,12.9,1023.8,1.94
2026-04-24,35.2676,126.9231,20.8,2.95,15.5,7.7,1022.1,1.8
2026-04-24,19.7436,112.7163,11.4,1.84,20.6,11.9,1001.7,0.6
2026-04-24,35.4858,138.4309,29.2,2.92,15.1,10.5,1010.7,2.14
2026-04-24,33.8954,141.8661,15.1,2.45,14.4,9.2,1011.4,0.29
2026-04-24,2.5756,99.5625,17.7,2.54,29.0,14.1,1022.9,1.31
2026-04-24,1.645,106.355,13.6,1.22,29.0,13.4,1013.9,2.07
2026-04-24,22.0627,118.1288,11.7,1.86,19.2,10.6,1003.3,0.31
2026-04-24,-34.7082,151.9285,18.6,2.19,14.1,8.6,1000.5,2.01
2026-04-24,-37.2492,145.2082,18.6,2.93,11.9,10.9,1016.0,1.81
2026-04-24,19.9464,73.552,25.8,1.41,18.6,7.8,1018.4,2.27
2026-04-24,10.6512,83.1884,9.7,1.6,23.0,14.5,1015.5,0.32
2026-04-25,2.5065,101.8611,8.7,2.07,26.5,8.9,1019.5,2.25
2026-04-25,32.4222,118.9726,15.3,1.52,13.7,8.1,1008.1,0.89
2026-04-25,31.6316,121.9393,27.0,1.6,14.3,10.3,1019.4,2.22
2026-04-25,20.0167,111.7239,14.3,2.47,18.9,14.0,1024.0,1.64
2026-04-25,36.298,127.6334,23.6,2.66,12.0,9.3,1023.7,1.28
2026-04-25,23.9092,115.3945,25.5,2.12,18.9,14.4,1016.2,1.5
2026-04-25,34.8731,136.8186,16.6,2.85,12.7,7.1,1006.8,2.31
2026-04-25,36.1759,142.457,26.0,1.62,14.7,11.6,995.1,0.97
2026-04-25,5.6261,103.6697,16.0,1.79,26.6,13.1,996.9,1.39
2026-04-25,2.1232,106.0081,24.5,2.53,26.5,11.9,1021.8,2.31
2026-04-25,21.7823,121.8612,15.0,1.92,19.8,8.2,1005.8,0.36
2026-04-25,-36.5129,153.9918,22.5,2.59,14.4,10.2,1007.9,2.21
2026-04-25,-35.8681,142.3158,22.1,2.82,14.0,7.4,1015.9,0.73
2026-04-25,18.8238,71.5538,22.1,2.44,22.5,12.3,1012.1,0.84
2026-04-25,13.569,83.0498,16.2,1.48,20.7,10.9,1006.3,2.07
2026-04-26,-0.7667,102.8205,11.8,1.89,29.0,7.6,1001.4,1.03
2026-04-26,29.761,123.8668,15.1,1.64,16.6,8.5,996.8,0.61
2026-04-26,32.5504,122.7587,14.9,2.87,14.6,13.8,997.1,1.82
2026-04-26,19.7348,111.2969,25.8,1.96,21.0,9.8,995.2,1.88
2026-04-26,35.4257,131.5567,21.4,2.0,12.8,14.2,997.7,1.06
2026-04-26,20.639,111.9859,26.5,1.74,20.7,14.7,1022.7,1.2
2026-04-26,37.2016,142.6264,22.4,3.3,13.3,13.9,1020.8,0.39
2026-04-26,36.0042,140.1996,20.0,1.88,12.2,14.6,1002.2,1.68
2026-04-26,5.2938,103.184,23.7,1.16,25.4,11.2,997.3,1.22
2026-04-26,1.1422,100.697,18.3,0.83,27.3,7.7,1005.3,0.56
2026-04-26,23.9095,120.6058,14.3,2.06,20.5,7.8,1018.9,1.8
2026-04-26,-35.8433,150.3247,28.3,2.93,14.1,14.3,1016.7,1.71
2026-04-26,-37.4203,144.5655,26.1,2.49,12.3,10.0,1011.5,0.38
2026-04-26,19.4811,71.8292,23.3,2.41,20.3,12.6,997.8,1.42
2026-04-26,10.3494,77.5728,26.3,1.61,22.9,11.3,1019.2,1.53
2026-04-27,-0.414,104.1369,14.4,2.41,27.9,11.7,1022.0,1.97
2026-04-27,29.8871,124.2424,17.3,1.55,14.8,11.1,1000.0,1.86
2026-04-27,27.8434,118.8678,21.1,2.46,17.3,12.0,1020.2,0.7
2026-04-27,23.518,111.9908,15.4,1.79,18.8,9.2,1001.3,0.49
2026-04-27,36.6754,129.225,14.8,2.33,15.6,9.9,1013.1,0.63
2026-04-27,19.3805,111.9286,21.2,1.25,18.6,8.7,996.5,2.26
2026-04-27,36.8515,137.9644,15.1,2.84,13.7,13.8,998.8,2.13
2026-04-27,33.9059,140.9451,13.2,2.87,13.3,7.7,1005.1,0.3
2026-04-27,1.5208,99.5822,19.8,2.24,26.8,13.3,1001.9,2.02
2026-04-27,1.1035,102.6842,23.5,0.99,27.7,8.1,997.1,0.25
2026-04-27,20.5987,120.8907,17.8,2.76,20.7,12.9,1009.1,1.03
2026-04-27,-33.2201,153.3729,15.1,2.81,15.2,8.0,1018.6,0.78
2026-04-27,-35.7607,146.4143,26.7,1.71,13.6,8.3,1012.0,1.96
2026-04-27,17.168,70.6626,18.6,2.03,20.8,11.5,1006.1,2.05
2026-04-27,15.1313,82.7152,17.8,2.42,23.7,10.1,1016.0,2.25
2026-04-28,-1.2051,103.9248,14.9,1.44,26.7,9.3,1017.9,0.76
2026-04-28,32.1666,121.1196,19.6,3.18,16.2,11.8,1000.7,0.69
2026-04-28,29.3693,118.5952,22.9,2.09,16.4,8.0,1000.1,0.5
2026-04-28,24.8355,111.7627,16.3,1.6,17.2,10.3,999.1,2.02
2026-04-28,34.2407,130.0029,24.4,2.01,13.3,12.4,1020.5,1.6
2026-04-28,25.0491,114.3722,19.7,3.03,20.1,11.9,1017.2,2.25
2026-04-28,33.5613,138.0909,17.8,2.94,13.3,11.8,1015.5,0.78
2026-04-28,33.6498,138.671,16.6,1.78,16.8,14.9,1023.4,2.34
2026-04-28,1.12,100.5938,9.1,1.73,26.5,9.1,1001.1,1.99
2026-04-28,3.2155,101.9943,9.8,2.29,28.1,11.2,1007.2,1.02
2026-04-28,23.9399,119.5202,19.1,2.57,20.4,11.5,1003.1,0.93
2026-04-28,-34.1476,151.7303,27.8,2.91,13.8,13.2,1022.0,1.6
2026-04-28,-35.1317,144.1261,16.8,2.21,14.2,13.9,1006.8,2.25
2026-04-28,19.5178,72.9682,27.0,1.34,19.2,9.2,997.4,0.96
2026-04-28,12.3023,80.4836,25.1,2.05,24.9,14.5,1022.5,0.87
2026-04-29,-1.1845,102.9021,21.1,1.84,26.8,14.5,1012.3,1.07
2026-04-29,33.2959,119.564,26.9,1.95,14.9,14.8,999.1,1.01
2026-04-29,31.1727,124.4678,16.7,2.15,17.6,9.3,1024.9,2.3
2026-04-29,23.4471,114.559,15.3,2.85,20.6,13.5,1004.0,0.9
2026-04-29,34.0333,130.386,13.5,2.52,13.6,13.2,1001.8,2.31
2026-04-29,23.4033,111.2778,20.2,2.49,17.4,14.5,1019.7,2.22
2026-04-29,33.5287,137.3718,18.7,2.48,13.3,14.5,1003.4,0.54
2026-04-29,34.6202,142.4548,17.4,3.09,14.3,14.2,1018.9,0.77
2026-04-29,5.0648,102.3029,20.2,1.0,26.0,12.1,999.9,1.63
2026-04-29,3.2572,100.7009,17.4,2.23,28.2,13.6,1001.7,1.18
2026-04-29,22.3451,120.7652,17.8,1.85,18.1,10.7,998.3,2.2
2026-04-29,-32.9946,148.4891,25.4,2.72,16.4,13.5,1023.0,0.34
2026-04-29,-35.2482,144.168,23.7,2.7,12.5,7.2,999.6,2.08
2026-04-29,17.019,70.7196,15.5,1.72,22.0,14.6,998.6,0.26
2026-04-29,11.8894,83.0767,21.4,1.27,25.1,13.1,1010.9,1.58
2026-04-30,-1.1887,106.8127,23.6,1.16,26.3,12.0,1005.5,0.54
2026-04-30,32.8838,119.5298,24.6,2.55,14.0,12.8,1020.7,1.93
2026-04-30,28.9321,122.8588,28.3,2.04,18.3,12.3,1001.4,0.72
2026-04-30,20.557,114.8975,23.8,2.01,20.8,8.5,1010.7,1.54
2026-04-30,32.1881,128.2571,20.3,2.69,17.1,13.7,1018.5,0.7
2026-04-30,20.6791,113.7303,19.4,2.91,19.8,7.7,996.5,2.35
2026-04-30,32.9496,137.7749,22.7,2.87,13.7,11.0,999.8,2.08
2026-04-30,34.7305,137.23,21.0,1.84,12.9,12.2,1023.6,2.36
2026-04-30,1.3336,104.1765,19.7,1.9,26.2,7.7,1020.8,1.67
2026-04-30,3.4129,103.1575,20.5,1.32,28.1,13.2,1009.4,0.91
2026-04-30,24.1498,118.0875,14.8,2.99,17.5,12.5,999.6,2.3
2026-04-30,-31.3509,151.2594,23.0,2.78,15.0,15.0,1005.4,2.38
2026-04-30,-35.6652,145.3595,25.0,2.72,14.9,13.9,1000.4,2.31
2026-04-30,18.3801,72.2137,24.4,2.26,22.8,8.7,1014.7,2.18
2026-04-30,11.5362,82.6532,23.0,1.87,24.7,7.5,1014.4,1.37
