Voyage_ID,Vessel_IMO,Departure_Port,Arrival_Port,Distance_NM,Travel_Time_Hours,Average_Speed,Cargo_Weight,Fuel_Consumed,Arrival_Delay
VOY-11222,9800099,Port of Singapore,Port of Le Havre,7346.2,592.4,12.4,17300.0,360.7,6.5
VOY-11223,9800099,Port of Felixstowe,Port of Mundra,4427.2,354.2,12.5,18800.0,231.0,0.0
VOY-11224,9800099,Port of Durban,Port of Los Angeles,11536.0,790.1,14.6,18500.0,781.87,0.0
VOY-11225,9800099,Port of Felixstowe,Port of Tokyo,6385.9,483.8,13.2,18000.0,348.06,24.0
VOY-11226,9800099,Port of Santos,Port of Houston,5360.9,432.3,12.4,20100.0,286.33,0.0
VOY-11227,9800099,Port of Piraeus,Port of Savannah,6078.5,419.2,14.5,16900.0,374.21,1.5
VOY-11228,9800099,Port of Port Said,Port of Singapore,5524.7,412.3,13.4,19000.0,322.34,1.5
VOY-11229,9800099,Port of Kaohsiung,Port of Yokohama,1587.0,120.2,13.2,22000.0,98.84,12.0
VOY-11230,9800099,Port of Yokohama,Port of Mundra,4588.5,370.0,12.4,20500.0,237.17,3.0
VOY-11231,9800099,Port of Buenos Aires,Port of Ningbo-Zhoushan,13153.7,939.6,14.0,16000.0,792.63,0.0
VOY-11232,9800100,Port of Long Beach,Port of Kaohsiung,7563.9,406.7,18.6,173400.0,4249.39,6.5
VOY-11233,9800100,Port of Houston,Port of Chennai,10278.3,580.7,17.7,152400.0,5227.73,1.5
VOY-11234,9800100,Port of Durban,Port of Buenos Aires,5488.6,298.3,18.4,178600.0,2978.92,3.0
VOY-11235,9800100,Jawaharlal Nehru Port (JNPT),Port of Durban,4754.3,254.2,18.7,134900.0,2369.0,6.5
VOY-11236,9800100,Port of Tokyo,Port of Genoa,6627.1,345.2,19.2,130000.0,3546.7,0.0
VOY-11237,9800100,Port of Rotterdam,Port of Santos,6598.0,338.4,19.5,129800.0,3705.27,3.0
VOY-11238,9800100,Port of New York & New Jersey,Port of Felixstowe,3813.8,195.6,19.5,183300.0,2356.35,0.0
VOY-11239,9800100,Port of Melbourne,Port of Piraeus,10093.6,525.7,19.2,133300.0,5428.69,1.5
VOY-11240,9800100,Port of Colon (Panama),Port of Durban,8461.2,483.5,17.5,142000.0,3992.38,3.0
VOY-11241,9800100,Port of Rotterdam,Port of Chennai,5328.4,315.3,16.9,150400.0,2390.11,1.5
VOY-11242,9800100,Port of Singapore,Port of Long Beach,9546.7,513.3,18.6,158800.0,5356.89,0.0
VOY-11243,9800101,Port of Buenos Aires,Port of Le Havre,7412.3,416.4,17.8,91400.0,2350.53,24.0
VOY-11244,9800101,Port of Klang,Port of Tangier Med,7640.4,463.1,16.5,108400.0,2168.67,0.0
VOY-11245,9800101,Port of Tokyo,Port of Los Angeles,5965.1,348.8,17.1,110300.0,1759.07,0.0
VOY-11246,9800101,Port of Felixstowe,Port of Piraeus,1572.5,91.4,17.2,81800.0,405.63,24.0
VOY-11247,9800101,Port of Melbourne,Port of Le Havre,11433.5,672.6,17.0,98300.0,3121.55,24.0
VOY-11248,9800101,Port of Chennai,Port of Salalah,1924.4,103.5,18.6,107500.0,667.88,0.0
VOY-11249,9800101,Port of Port Said,Port of Kaohsiung,5768.9,327.8,17.6,108600.0,1962.26,0.0
VOY-11250,9800101,Port of Cape Town,Port of Savannah,8583.6,469.0,18.3,112800.0,2967.82,0.0
VOY-11251,9800101,Port of Felixstowe,Port of Mundra,4427.2,273.3,16.2,88500.0,1060.12,0.0
VOY-11252,9800101,Port of Tokyo,Port of Vancouver,5100.0,318.8,16.0,110900.0,1328.62,0.0
VOY-11253,9800101,Port of Salalah,Port of Santos,7953.4,434.6,18.3,90000.0,2588.52,0.0
VOY-11254,9800101,Port of Kaohsiung,Port of Jebel Ali (Dubai),4438.2,270.6,16.4,112700.0,1239.33,3.0
VOY-11255,9800101,Port of Genoa,Port of Felixstowe,682.0,40.8,16.7,115000.0,193.01,12.0
VOY-11256,9800101,Port of Busan,Port of Antwerp-Bruges,6072.7,359.3,16.9,90100.0,1661.89,3.0
VOY-11257,9800101,Port of Tokyo,King Abdullah Port,6383.8,371.2,17.2,86800.0,1765.08,0.0
VOY-11258,9800102,Port of Los Angeles,Port of Ningbo-Zhoushan,7124.7,404.8,17.6,87400.0,2180.91,6.5
VOY-11259,9800102,Port of Hong Kong,Port of Tangier Med,7395.1,399.7,18.5,77400.0,2566.9,12.0
VOY-11260,9800102,Port of Busan,Port of Shanghai,561.6,30.2,18.6,71400.0,178.42,3.0
VOY-11261,9800102,Port of Sydney,Port of Colon (Panama),9548.5,518.9,18.4,67000.0,2984.7,0.0
VOY-11262,9800102,Port of Mundra,Port of Long Beach,9223.2,518.2,17.8,73400.0,2795.55,12.0
VOY-11263,9800102,Port of Durban,Port of Sydney,7118.9,374.7,19.0,79300.0,2465.55,12.0
VOY-11264,9800102,Port of Hong Kong,Port of Colon (Panama),10916.0,631.0,17.3,87500.0,3423.43,1.5
VOY-11265,9800102,Port of Durban,Port of Shanghai,7903.3,411.6,19.2,86200.0,3118.06,3.0
VOY-11266,9800102,Port of Klang,Port of Jebel Ali (Dubai),3729.3,200.5,18.6,88300.0,1314.7,12.0
VOY-11267,9800102,Port of Le Havre,Port of Sydney,11529.4,633.5,18.2,67400.0,3439.33,1.5
VOY-11268,9800102,King Abdullah Port,Port of Savannah,7576.4,414.0,18.3,68700.0,2259.4,1.5
VOY-11269,9800103,Port of Valencia,Port of Tokyo,7227.8,390.7,18.5,51000.0,1782.81,3.0
VOY-11270,9800103,Port of Ningbo-Zhoushan,Port of Houston,8313.7,489.0,17.0,52300.0,1830.17,0.0
VOY-11271,9800103,Port of Salalah,Port of Mundra,1192.1,66.6,17.9,40400.0,261.12,0.0
VOY-11272,9800103,Port of Santos,Port of Antwerp-Bruges,6558.2,392.7,16.7,45600.0,1206.6,0.0
VOY-11273,9800103,Port of Colon (Panama),Port of Hamburg,6185.7,381.8,16.2,51400.0,1184.14,6.5
VOY-11274,9800103,Port of Durban,Port of Jebel Ali (Dubai),4466.9,244.1,18.3,54500.0,1177.0,0.0
VOY-11275,9800103,Port of Mundra,Port of Colon (Panama),10218.6,601.1,17.0,54200.0,2307.85,12.0
VOY-11276,9800103,Port of Salalah,Port of Rotterdam,3920.7,240.5,16.3,48400.0,761.95,24.0
VOY-11277,9800103,Port of Piraeus,Port of Antwerp-Bruges,1423.9,90.1,15.8,45700.0,250.76,1.5
VOY-11278,9800103,Port of Singapore,Port of Ningbo-Zhoushan,2488.5,138.2,18.0,52200.0,583.29,0.0
VOY-11279,9800103,Port of Santos,Port of Houston,5360.9,289.8,18.5,41100.0,1172.39,3.0
VOY-11280,9800103,Port of Cape Town,Port of Port Said,4990.1,295.3,16.9,44200.0,1014.38,12.0
VOY-11281,9800103,Port of Genoa,Port of Buenos Aires,7492.3,433.1,17.3,48000.0,1571.03,12.0
VOY-11282,9800104,Port of Tokyo,Port of Los Angeles,5965.1,355.1,16.8,40600.0,1046.39,12.0
VOY-11283,9800104,Port of Buenos Aires,Port of Shenzhen,12476.7,831.8,15.0,32000.0,1610.88,0.0
VOY-11284,9800104,Port of Hong Kong,Port of Shanghai,828.2,47.3,17.5,31400.0,147.83,24.0
VOY-11285,9800104,Port of Tokyo,Port of Antwerp-Bruges,6352.7,399.5,15.9,40200.0,1037.18,6.5
VOY-11286,9800104,Port of Singapore,Port of Port Said,5524.7,349.7,15.8,36100.0,851.42,0.0
VOY-11287,9800104,Port of Tokyo,Port of Algeciras,7594.6,468.8,16.2,32500.0,1178.51,0.0
VOY-11288,9800104,Jawaharlal Nehru Port (JNPT),Port of Salalah,1360.5,81.0,16.8,42200.0,254.25,12.0
VOY-11289,9800104,Port of Colon (Panama),Port of Savannah,1707.2,108.7,15.7,40900.0,292.78,3.0
VOY-11290,9800104,Port of Rotterdam,Port of Shanghai,6025.3,363.0,16.6,39500.0,1066.01,1.5
VOY-11291,9800104,Port of New York & New Jersey,Port of Antwerp-Bruges,3966.6,252.6,15.7,30200.0,565.8,3.0
VOY-11292,9800104,Port of Sydney,Port of Santos,8991.9,562.0,16.0,35000.0,1433.91,0.0
VOY-11293,9800104,Port of Antwerp-Bruges,Port of Genoa,560.0,37.1,15.1,42000.0,88.29,6.5
VOY-11294,9800104,Port of Shenzhen,Port of Mundra,3059.2,187.7,16.3,40800.0,567.62,12.0
VOY-11295,9800104,Port of Sydney,Port of Algeciras,12068.0,697.6,17.3,32600.0,2263.09,0.0
VOY-11296,9800104,Port of Tangier Med,Port of Felixstowe,1260.7,74.2,17.0,31900.0,216.76,1.5
VOY-11297,9800105,Port of Felixstowe,Port of Santos,6499.9,398.8,16.3,17800.0,516.13,6.5
VOY-11298,9800105,Port of Chennai,Port of Shanghai,3146.5,197.9,15.9,13800.0,223.95,0.0
VOY-11299,9800105,Port of Genoa,Port of Santos,6377.1,408.8,15.6,17300.0,448.77,1.5
VOY-11300,9800105,Port of Singapore,Port of Salalah,3861.2,245.9,15.7,16700.0,280.19,24.0
VOY-11301,9800105,Port of Los Angeles,Port of Hamburg,6146.7,399.1,15.4,18400.0,432.5,1.5
VOY-11302,9800105,Port of Algeciras,Port of Rotterdam,1297.4,85.9,15.1,13600.0,76.76,12.0
VOY-11303,9800105,Jawaharlal Nehru Port (JNPT),Port of Colombo,1033.7,69.8,14.8,15200.0,65.2,3.0
VOY-11304,9800105,Port of Piraeus,Port of Houston,6870.1,426.7,16.1,15800.0,534.28,1.5
VOY-11305,9800105,Port of Chennai,Port of Tokyo,4327.0,281.0,15.4,17800.0,303.24,1.5
VOY-11306,9800105,Port of Valencia,Port of Genoa,638.2,40.4,15.8,13900.0,44.7,0.0
VOY-11307,9800105,Port of Genoa,Port of Chennai,5072.8,311.2,16.3,19200.0,424.3,6.5
VOY-11308,9800105,Port of Los Angeles,Port of Le Havre,6038.9,416.5,14.5,16000.0,352.73,1.5
VOY-11309,9800105,Port of Piraeus,Port of Genoa,959.6,62.3,15.4,17900.0,70.45,24.0
VOY-11310,9800105,Port of New York & New Jersey,Port of Colombo,9504.9,590.4,16.1,19800.0,841.13,3.0
VOY-11311,9800105,Port of Salalah,Port of Port Said,1828.3,125.2,14.6,15200.0,110.45,6.5
